id,birthdate,bsn,iban,name,postcode,house_number,has_subscription,has_insurance,renting,bike_id,revenue,satisfaction
2082,2007-10-08,823071595,FMCI0910829120,Romy Mathol,2194 FO,2,False,False,False,,0.0,9.0
2083,1984-08-15,032485979,TUJK1977354110,Marinus Pastoors,7516 TG,481,False,False,False,,0.0,9.0
2084,1986-11-15,706325497,WZBG7543340027,Annabel van Susa,8362GQ,743,False,False,False,,0.0,9.0
2085,1966-07-10,164792533,TWGB0983262515,Vajèn The Elder-Bresse,9641OG,179,False,False,False,,0.0,9.0
2086,1991-09-01,175940381,XDAT7637708878,Liz van Duvenvoirde-van Hoevel en van Zwindrecht,4357LC,06,False,False,False,,0.0,9.0
2087,1988-12-27,790241560,QRPM7459038379,Mohamed Meyer,3806JM,7,False,False,False,,0.0,9.0
2088,1991-08-29,403258960,QIMS3153344656,Jens Ouwel-Westermann,1872 RN,23,False,False,False,,0.0,9.0
2089,1961-07-13,514893722,VXXR7826019421,Joëlle van den Bosch,8044 SF,40,False,False,False,,0.0,9.0
2090,1988-02-03,501279684,JVMV6109402338,Nynke Huijbrechts-Zwart,1385VH,10,False,False,False,,0.0,9.0
2091,2006-06-09,348571203,PDIX8667153514,Bastiaan Vrancken-Engels,1994 YD,694,False,False,False,,0.0,9.0
2092,1961-01-17,257104367,HIOV1042765666,Noortje le Matelot-Ketel,4772NU,58,False,False,False,,0.0,9.0
2093,1980-04-01,856309473,DBGE0336073243,Jayson van der Spaendonc,9484WM,557,False,False,False,,0.0,9.0
2094,1977-02-13,207561849,HJFW6744048460,Mustafa Bouwhuisen,7902LX,935,False,False,False,,0.0,9.0
2095,1960-03-18,613548073,CICV8356846535,Sten Tirie-Leene,6210YE,73,False,False,False,,0.0,9.0
2096,1997-03-30,586439122,TTOK9401339499,Frederique Pierson,9235RB,7,False,False,False,,0.0,9.0
2097,1973-11-13,180492639,BMCN8717495747,Myrthe van den Nyeuwenhuysen,4945HI,5,False,False,False,,0.0,9.0
2098,2000-05-28,610347251,CZNO3994292817,Ayden Gerritsen-Steenbeek,7276 UR,9,False,False,False,,0.0,9.0
2099,2002-10-06,621745984,UGGM5329421270,Mare Zuijdveld,2648 YI,345,False,False,False,,0.0,9.0
2100,1997-01-04,038761944,QYNV1867874397,Berat Koret,1167JQ,4,False,False,False,,0.0,9.0
2101,1982-08-16,238046758,ORJB9794493713,Levi Romijn-van der Linden,4410IF,86,False,False,False,,0.0,9.0
2102,1999-09-26,795108424,PAKI6501937479,Jacob Blees,8241 LI,2,False,False,False,,0.0,9.0
2103,1977-05-22,052647389,BFEL3506389194,Thijn Recer,8259HC,478,False,False,False,,0.0,9.0
2104,1983-06-19,572630141,MLWY2112848145,Selina Horrocks,3827 YR,801,False,False,False,,0.0,9.0
2105,1981-08-02,837942019,RFEP5206976255,Liz Duivenvoorden,2058LX,509,False,False,False,,0.0,9.0
2106,1985-08-20,648502399,CIVS4190686411,Veerle Poncelet-Boogaerts,1840 HV,26,False,False,False,,0.0,9.0
2107,1973-12-03,961785329,GAHB3127153932,Wout van den Hoek,6690AF,032,False,False,False,,0.0,9.0
2108,1962-07-30,209375814,ARWC4905417301,Seth Kathagen,5450 YD,265,False,False,False,,0.0,9.0
2109,2001-04-07,412590360,FWCE8662849489,Lynn Scholten-de Swart,6406PT,64,False,False,False,,0.0,9.0
2110,1996-07-10,275493180,FAOZ0405774984,Maya de Werd,8706 OD,7,False,False,False,,0.0,9.0
2111,1974-07-29,754320698,NSKQ0866242702,Kaylee van Geffen,8865 HM,952,False,False,False,,0.0,9.0
2112,1981-01-20,937580168,YBFA6430026082,Zakaria Hanegraaff,9248 SG,091,False,False,False,,0.0,9.0
2113,1959-02-28,678943205,OKHA8974096730,Dex Roose,9169GB,4,False,False,False,,0.0,9.0
2114,1964-08-30,924830177,IHGQ5177314134,Fay Oosterhek,3610 TS,6,False,False,False,,0.0,9.0
2115,1979-03-09,306914876,ZAEU9707595259,Alex de Jode Vastraedsd,4579RH,9,False,False,False,,0.0,9.0
2116,2002-08-15,349827515,JXMZ2939111265,Juliette Kronenberg,3467 BZ,402,False,False,False,,0.0,9.0
2117,1972-09-06,425318060,DTEX5418698434,Jurre van der Mast,3668 TD,5,False,False,False,,0.0,9.0
2118,2007-05-01,409283162,DNYB5619703452,Rosalie Haring,4521 DQ,58,False,False,False,,0.0,9.0
2119,1998-07-28,786130921,LMNX7325610947,Fay van Luxemburg-Uphaus,8311 VA,6,False,False,False,,0.0,9.0
2120,2007-11-10,728905644,DDAV0152630688,Thijs van Gelder,5690 TN,931,False,False,False,,0.0,9.0
2121,1966-09-11,134762599,MBWL0363328984,Esila Leene-Haneberg,4195 QK,31,False,False,False,,0.0,9.0
2122,2002-08-01,061458971,QQMW5863302049,Mehmet Vegt,5948 HH,411,False,False,False,,0.0,9.0
2123,1966-04-14,201564890,KSPT1955089136,Kevin Schelvis,5206AP,2,False,False,False,,0.0,9.0
2124,1984-10-10,174905282,ENPK0848806946,Mirthe Bosch,6981 FH,0,False,False,False,,0.0,9.0
2125,1967-06-01,243019750,USES8521435260,Jolijn van de Pol,1608UX,2,False,False,False,,0.0,9.0
2126,1972-06-28,280614354,IRTP6698084232,Giovanni Garret,1706 BQ,626,False,False,False,,0.0,9.0
2127,1969-06-19,094832560,WPCG8307940223,Dana Broeders-Mulder,6751 JX,7,False,False,False,,0.0,9.0
2128,2005-11-20,947182366,YNYP3674680259,Sophia Wilmont,6825KZ,0,False,False,False,,0.0,9.0
2129,1987-06-19,892574100,PHPM6922264652,Amélie Joosten-van der Stael de Jonge,9231AE,8,False,False,False,,0.0,9.0
2130,2004-03-07,982015379,MONH2174163689,Roos Middelkoop,8935OQ,7,False,False,False,,0.0,9.0
2131,1972-01-18,715892307,DRJP2867779522,Luka Govarts,8453MG,1,False,False,False,,0.0,9.0
2132,2003-11-14,586094714,STMD7675783022,Sem van den Wittenboer-Dircken,3010 SN,3,False,False,False,,0.0,9.0
2133,1974-04-21,935012473,IMZV1427869636,Lucas Jans-Willems,9665 QK,05,False,False,False,,0.0,9.0
2134,1996-12-17,750268190,FSEN1264295611,Iris Geneart,8691 FY,7,False,False,False,,0.0,9.0
2135,1964-01-09,219046578,MTCR8982216429,Merle Peterse-Rouwhorst,8239 WU,92,False,False,False,,0.0,9.0
2136,1962-02-11,874623959,MFTW8660949449,Tijn Verharen,8913JL,958,False,False,False,,0.0,9.0
2137,1961-01-05,276483510,ISQW6325334083,Puck Hulshouts,1015 DF,9,False,False,False,,0.0,9.0
2138,1971-07-21,827540930,UMHF5664931395,Esmée Woutersz,5690 EZ,348,False,False,False,,0.0,9.0
2139,1993-08-03,652748016,NFIK9153373146,Micha Hak-Korstman,7157 HH,44,False,False,False,,0.0,9.0
2140,1960-11-20,672085136,TCML4450118143,Quinn van Suinvorde-van Bentheim,4860RT,3,False,False,False,,0.0,9.0
2141,1969-02-18,205936842,PWRE8225088603,Mees de Leeuw,2434 QD,2,False,False,False,,0.0,9.0
2142,1992-11-09,715083247,KSRF8586274952,Jennifer van Gemert,3996HS,646,False,False,False,,0.0,9.0
2143,1999-03-02,940152873,CMVQ2793518836,Wesley van de Noordmark,6117 OV,57,False,False,False,,0.0,9.0
2144,1999-04-24,157389261,ZGKJ5199797835,Lina van Vermandois-van de Veen,2883 SR,6,False,False,False,,0.0,9.0
2145,1973-07-31,514802765,FMWS2265162882,Dylano Ulrich-Bruggeman,8992 PM,662,False,False,False,,0.0,9.0
2146,1996-05-20,183947265,TIAU0885057209,Lieke Ulrich,8852 LE,50,False,False,False,,0.0,9.0
2147,1999-05-23,428956178,MMQV3127255363,Alicia Uphuis,6272 YL,38,False,False,False,,0.0,9.0
2148,1961-12-11,758390142,FTYM2719828798,Zeynep Corstiaens,7170LX,2,False,False,False,,0.0,9.0
2149,1965-11-05,146389529,ETGK6655840214,Dylan Westerburg-Poncelet,8618 XA,271,False,False,False,,0.0,9.0
2150,2006-05-05,973524182,TPJH7673098909,Leon le Guellec,4421 DH,9,False,False,False,,0.0,9.0
2151,2004-05-11,248169701,SQRW9488796514,Loek Stuivenberg,5543QZ,73,False,False,False,,0.0,9.0
2152,2005-09-07,473691280,FHED0070600340,Stef Hexspoor,7253 YB,32,False,False,False,,0.0,9.0
2153,1958-05-17,694573814,BGVP0227081150,Matthias Lagerweij,8873YR,8,False,False,False,,0.0,9.0
2154,2003-08-03,418293703,MYPC0696856314,Ayoub Willems van Lier,4853KU,186,False,False,False,,0.0,9.0
2155,1973-10-27,059418321,SFZC5115822912,Berend van der Heiden,6842 JZ,83,False,False,False,,0.0,9.0
2156,1973-04-26,716420399,YMPL0460661438,Tom van Hoevel en van Zwindrecht,6885AU,380,False,False,False,,0.0,9.0
2157,1964-01-09,543719807,AEFV7661503064,Olivia Prinsen,1931 VD,239,False,False,False,,0.0,9.0
2158,1963-07-13,628154902,BANU3642564808,Luuk Zijlmans,9116XO,741,False,False,False,,0.0,9.0
2159,1993-05-12,025196431,WRQX2040677274,Matthijs Muller-Bastiaense,7078MX,74,False,False,False,,0.0,9.0
2160,1975-07-21,074891522,VRHD5716261530,Evelien van de Veen,3914KG,7,False,False,False,,0.0,9.0
2161,1982-10-24,238460952,POVN1947682604,Sofia Vignon,7659 UC,644,False,False,False,,0.0,9.0
2162,1985-08-10,891263044,BKWK9070777443,Zoey Kathagen-Hazenveld,3217EK,6,False,False,False,,0.0,9.0
2163,1958-08-16,915376489,MQME7330831679,Hailey Vertooren,6693MO,541,False,False,False,,0.0,9.0
2164,1983-11-02,570692131,LLYS3116287805,Hugo Timmerman-van Dooren,2084IA,13,False,False,False,,0.0,9.0
2165,1985-09-13,086241370,AEBD6754682332,Anna Neuteboom,4039WZ,988,False,False,False,,0.0,9.0
2166,1987-05-10,712945866,HXNW7166523124,Pieter Heijmen,6824UC,6,False,False,False,,0.0,9.0
2167,1987-05-17,281794066,JXJO1884637726,Louise van den Berg-Olykan,4013 YD,491,False,False,False,,0.0,9.0
2168,1973-10-22,561983471,TJPA4675685558,Nathan Wijland,8376TW,00,False,False,False,,0.0,9.0
2169,1968-07-09,029876540,RQTS4251525199,Dana Waltrade Walderade,4576TE,53,False,False,False,,0.0,9.0
2170,1960-10-14,791653249,KZLA6579418836,Jonathan Schroeff-van Metz,2396 MW,09,False,False,False,,0.0,9.0
2171,1968-06-13,732950466,VFBO0661250766,Lindsey van Stralen,8993JW,08,False,False,False,,0.0,9.0
2172,1990-04-09,548201638,WSCQ0154134982,Fabiënne Rouwenhorst-van der Laan,1329 AQ,6,False,False,False,,0.0,9.0
2173,1999-09-12,463782598,ZJQL5813183079,Yfke de Gruijter-Chrodtrud,9583GF,388,False,False,False,,0.0,9.0
2174,2000-03-26,615738424,LIMY3085471609,Merel van Voorst-Smit,3109 PY,84,False,False,False,,0.0,9.0
2175,1970-07-21,987510642,IIHD5661042117,Ella Steinmeiern-Bezemer,6496 JZ,9,False,False,False,,0.0,9.0
2176,1987-09-30,281609378,PUBY3503080564,Jolie Evers,3839DN,90,False,False,False,,0.0,9.0
2177,1994-07-12,942170386,FJNH1893115821,Annabel Zijlemans,4559DV,2,False,False,False,,0.0,9.0
2178,1973-09-24,365028174,GQJA8631453715,Rens Heribert van Laon,5024 EU,594,False,False,False,,0.0,9.0
2179,1959-03-20,623104878,ETJE9004732811,Fien Bresse,1324HB,53,False,False,False,,0.0,9.0
2180,1968-10-18,057268344,CSTJ5930401618,Silke Oennen,6741 DH,511,False,False,False,,0.0,9.0
2181,1976-11-13,480917322,KHSS0954827789,Thijs van Kusen-Momberg,6286ZB,61,False,False,False,,0.0,9.0
2182,1965-11-24,108453297,YLCP0365572547,Kate Brumleve,1472MA,35,False,False,False,,0.0,9.0
2183,1960-03-23,139784500,GEEE3581088858,Senn van der Laarse,6415 GX,73,False,False,False,,0.0,9.0
2184,2000-11-12,298650149,LKPH0555217924,Amina Brouwer,7752FD,815,False,False,False,,0.0,9.0
2185,1988-09-11,064193822,AQIB1849089579,Kiki Rotteveel,3078 AB,6,False,False,False,,0.0,9.0
2186,2001-10-05,890371659,SLJL2508560404,Guusje Boer,6809 HS,8,False,False,False,,0.0,9.0
2187,1965-01-01,948506131,IZGY1580510368,Sara Becht,7698XK,4,False,False,False,,0.0,9.0
2188,1956-08-25,396241876,ABSA6121914539,Noah van Laon,4093YJ,734,False,False,False,,0.0,9.0
2189,1969-03-10,154730683,NCED7378488381,Stan van de Velde,6846PV,2,False,False,False,,0.0,9.0
2190,1967-01-24,524680371,HWYK0531710217,Maud den Teuling,1327FP,289,False,False,False,,0.0,9.0
2191,1962-03-19,729035815,NFLQ6990158117,Thijn Draaisma,2505 PO,999,False,False,False,,0.0,9.0
2192,1978-01-06,705649313,IGBK5603253727,Karlijn Verschuere,7335 CC,48,False,False,False,,0.0,9.0
2193,1969-08-07,417865909,HWIV1426146446,Esmee Peterse,7090XA,303,False,False,False,,0.0,9.0
2194,1976-08-14,184075968,BWJW1613743507,Kai van Cuijck,8143PI,14,False,False,False,,0.0,9.0
2195,1972-10-16,830625914,PULP4967885141,Romy de Ruiter-Goedhart,6825JH,9,False,False,False,,0.0,9.0
2196,1963-09-02,506817428,DDCP0407433258,Sepp de Bont,3472 NG,2,False,False,False,,0.0,9.0
2197,1969-04-24,812706547,HEAT1645162457,Jonas van Schweinfurt,6727QP,975,False,False,False,,0.0,9.0
2198,1997-11-06,754826314,YORL5605800421,Jip Sas,3128BA,1,False,False,False,,0.0,9.0
2199,2007-12-05,913650274,CUGF8936800333,Puck Prins,6208GD,7,False,False,False,,0.0,9.0
2200,1997-11-11,514832769,OPDL7180570636,Mirthe Verschuere,8809 SH,386,False,False,False,,0.0,9.0
2201,1981-04-29,863071454,AVUA7797412674,Cornelia Hagendoorn,5245BV,53,False,False,False,,0.0,9.0
2202,1996-08-04,134876507,BKPR6704162979,Luuk van Gils,3539YH,8,False,False,False,,0.0,9.0
2203,2005-01-04,439018766,XXFU1637713160,Luke Latier,1576FX,15,False,False,False,,0.0,9.0
2204,1992-04-15,839571021,VYHO5477788951,Jill Vignon,5268 PG,958,False,False,False,,0.0,9.0
2205,1962-07-12,896715346,XROM5443660888,Elin Verheuvel,8436TL,1,False,False,False,,0.0,9.0
2206,1981-03-14,012789434,DSHM4698202925,Cas Vos-Jacobs,8281 AH,770,False,False,False,,0.0,9.0
2207,1994-06-14,612798537,UKPO6941001055,Melissa Hazenveld-Huijben,6486 QZ,464,False,False,False,,0.0,9.0
2208,1970-07-22,208496737,LAAX6327574554,Kyano van de Biezenbos,2608TM,44,False,False,False,,0.0,9.0
2209,1969-09-07,386259409,YWZQ2672555088,Luka de Jonge,1727 ZQ,585,False,False,False,,0.0,9.0
2210,1966-01-25,569428178,LTSR2914836086,Duuk Tirie-le Briel,2903 CH,626,False,False,False,,0.0,9.0
2211,1986-08-16,632719540,WKME5272187220,Renske Miner,8345 GS,89,False,False,False,,0.0,9.0
2212,1959-09-28,375910864,UWFN2420655354,Hendrik Wooning,1293 UH,6,False,False,False,,0.0,9.0
2213,1963-12-05,609582434,EGRX9217416723,Elisa de Graaf,1685 ZG,28,False,False,False,,0.0,9.0
2214,1979-08-08,781034656,QGUD8898209182,Sjoerd van den Henst,9363ZM,77,False,False,False,,0.0,9.0
2215,1992-03-15,461205890,VLRA4820078989,Rick Hoelen,8348 YT,802,False,False,False,,0.0,9.0
2216,1968-11-08,039642185,JHEB8826272524,Nathan Le Marec,2846 YB,27,False,False,False,,0.0,9.0
2217,1983-11-01,342917857,MJGY6018452298,Hailey van Wickerode-de Pauw,8733HY,669,False,False,False,,0.0,9.0
2218,1996-12-26,753982602,ISKY0531432081,Jake Brandon-Vastenhouw,2975 HV,414,False,False,False,,0.0,9.0
2219,1999-12-27,410936789,XKCS8621654642,Vera Kuipers,4459 EI,8,False,False,False,,0.0,9.0
2220,1973-07-05,932507487,WSBZ8580583659,Lotte Mulders-Schagen,8266 BH,2,False,False,False,,0.0,9.0
2221,1980-08-04,246573983,TMQB3120843095,Jet Kirpenstein,9444 HY,4,False,False,False,,0.0,9.0
2222,1964-04-20,071596483,VQLX6252301998,Jesper 's Gravensande-Wolffel,4836 XE,28,False,False,False,,0.0,9.0
2223,2002-09-27,384759105,TZRI8907887007,Sterre van der Sande,2935 SY,3,False,False,False,,0.0,9.0
2224,1964-09-08,235087968,MSIF1173365982,Joost Nieuwstraten,8299 EK,338,False,False,False,,0.0,9.0
2225,1999-09-07,174930264,TTCS7668541905,Tijs Bruggeman-Vergeer,4578 BQ,80,False,False,False,,0.0,9.0
2226,1959-04-27,625710848,IUQV4604558441,Jason Mangel-Aschman,2542 UU,6,False,False,False,,0.0,9.0
2227,1993-08-23,403692519,EEXQ0223640142,Jesper Molen,3123VO,136,False,False,False,,0.0,9.0
2228,1964-02-08,405982136,JZJB0227719439,Lars Verharen,2396 EB,860,False,False,False,,0.0,9.0
2229,1976-05-11,736810547,DFVM8692409951,Casper van den Heuvel,2610 QI,505,False,False,False,,0.0,9.0
2230,1996-10-14,405271360,AJFK2827529401,Dana Holthuis,5889DG,28,False,False,False,,0.0,9.0
2231,1967-07-09,820495372,XDYE3163014685,Abel Vink-van Northeim,2703 DH,39,False,False,False,,0.0,9.0
2232,1999-02-04,314580293,WSXE2764486792,Fenne van der Pouw,6058 EB,467,False,False,False,,0.0,9.0
2233,1999-12-20,172983654,OHQD1935754419,Joy van der Velde-van Beek,3510SO,39,False,False,False,,0.0,9.0
2234,1967-05-22,357941809,GTCO9169933092,Kevin Korstman,8657 PF,73,False,False,False,,0.0,9.0
2235,1982-09-06,324879015,PUPD3831561683,Lorenzo Winters-Jasperdr.,4116ZW,69,False,False,False,,0.0,9.0
2236,1978-01-17,981450234,JWJD6254747700,Lot Scholten,4547 QU,8,False,False,False,,0.0,9.0
2237,1988-12-30,468701928,BOJS1878260324,Vera Dijkstra,7416BO,77,False,False,False,,0.0,9.0
2238,1967-07-15,746290354,KSAG0083512782,Lisanne Jansen,7403GF,74,False,False,False,,0.0,9.0
2239,2005-07-27,467132094,QGMR4000814513,Fenna Uittenbosch-Nek,6060 FT,37,False,False,False,,0.0,9.0
2240,1986-02-22,415726980,NTGK3464932035,Maja van der Plas,9990 EU,625,False,False,False,,0.0,9.0
2241,1971-12-11,312408572,QHWX1043160301,Nova Vrancken,8712BI,270,False,False,False,,0.0,9.0
2242,1989-12-04,645710982,TEVQ3434979748,Sven van Ginneke-Uit de Willigen,2633 YD,96,False,False,False,,0.0,9.0
2243,1991-12-04,257839100,ZNPB0319114381,Mick Le Grand,2909DG,1,False,False,False,,0.0,9.0
2244,2007-01-17,793268151,WIKE4856851615,Jens Spreeuw,4687XR,610,False,False,False,,0.0,9.0
2245,1976-11-09,257138699,UDRQ3356025051,Vera van der Spaendonc,1649 ZG,93,False,False,False,,0.0,9.0
2246,1992-05-30,213540691,DFXJ6920736495,Amélie Otto-Zwijsen,5542 JC,19,False,False,False,,0.0,9.0
2247,1960-03-31,537608412,BNEO4688690023,Casper van der Laan,6041 VZ,08,False,False,False,,0.0,9.0
2248,1966-09-04,607195289,CPBG0154270118,Nikki Prinsen-Haselaar,4262TG,9,False,False,False,,0.0,9.0
2249,1994-06-28,348509674,JOEY1175449625,Karlijn Huurdeman-Otte,9056 BC,7,False,False,False,,0.0,9.0
2250,1978-03-20,317296048,FKER2300894395,Esmée van Northeim,3873MB,799,False,False,False,,0.0,9.0
2251,1996-03-25,238956015,NMND6885886711,Myrthe Veenendaal,3579RU,724,False,False,False,,0.0,9.0
2252,1983-05-25,340912868,MCVE9414807893,Dirk van den Brink,2641RX,37,False,False,False,,0.0,9.0
2253,1986-11-19,041365793,HZWF0546026465,Max de Groot,4026IE,0,False,False,False,,0.0,9.0
2254,2003-01-28,752864932,GSVF2200187076,Seth Jacobs,1805 JV,732,False,False,False,,0.0,9.0
2255,1979-10-15,419537260,QCCP4136531631,Tara Levesque,4698 UR,25,False,False,False,,0.0,9.0
2256,1958-08-25,239614859,STJA8428340517,Merle van 't Houteveen,8254 GJ,398,False,False,False,,0.0,9.0
2257,1980-02-19,703659844,HZRU1981363698,Ivan Jansen,2433CB,765,False,False,False,,0.0,9.0
2258,2005-09-03,921745631,KGXA1190780013,Kate de Kale-van der Velde,1817MY,4,False,False,False,,0.0,9.0
2259,1986-05-27,176852931,NVET6617048940,Naomi Honing-Corstiaens,2972BE,072,False,False,False,,0.0,9.0
2260,1998-11-27,162394081,JLHW3893117535,Fiene Tielemans,6195 SD,7,False,False,False,,0.0,9.0
2261,1978-03-20,120736949,ECBQ5562350175,Amin van der Smeede-Lambregt,9550 ZX,037,False,False,False,,0.0,9.0
2262,1957-11-29,068714397,NMJO5461027011,Ibrahim den Buytelaar,6371 WZ,7,False,False,False,,0.0,9.0
2263,2007-02-19,159604825,NVIZ9016143259,Aiden van der Berg-Room,3420SZ,1,False,False,False,,0.0,9.0
2264,1979-10-30,873415061,NRFW8761065880,Faas Chrodtrud,8266 VZ,293,False,False,False,,0.0,9.0
2265,1990-07-19,915074837,TIRI0664712374,Maud Mulder,4372MX,30,False,False,False,,0.0,9.0
2266,1981-01-07,584936722,DYVM2500516247,Chloé van den Velden,3805ZZ,43,False,False,False,,0.0,9.0
2267,1972-08-27,918253044,DMTV4339516880,Evy Chrodtrud-Borman,4710MX,04,False,False,False,,0.0,9.0
2268,1992-04-05,709185261,KSHI3548477500,Hanna van Emmelen,2936MS,5,False,False,False,,0.0,9.0
2269,1980-07-04,620398152,RLOO7289079096,Berend Oennen,8608RR,29,False,False,False,,0.0,9.0
2270,1966-12-21,536184203,ZKAC6539542787,Esmée van Breukeleveen,6472AW,739,False,False,False,,0.0,9.0
2271,1995-03-14,619075831,SRBB9136406549,Fleur van Geest,9978 IJ,09,False,False,False,,0.0,9.0
2272,1993-06-19,971582300,UKDJ8626354981,Mette van Kusen,8322 RG,66,False,False,False,,0.0,9.0
2273,2006-07-16,206743580,WHNY9919944394,Jules Booden-van Dokkum,4466 EU,4,False,False,False,,0.0,9.0
2274,1998-08-31,635042897,RSBN9997631521,Saar Luitgardis van Neustrië,4852CF,417,False,False,False,,0.0,9.0
2275,1980-12-03,349786124,RTVA3722158495,Maya Wijland,9448BA,11,False,False,False,,0.0,9.0
2276,2006-01-03,071832543,ZDQT0706084403,Elize van der Stael de Jonge,6338ES,76,False,False,False,,0.0,9.0
2277,1996-02-25,608135471,GGNL9490775867,Rowan Everts,1975 JQ,5,False,False,False,,0.0,9.0
2278,1983-08-29,427581606,SMHN6235724143,Jayden Keijzer-Vandenbergh,2525 QG,238,False,False,False,,0.0,9.0
2279,2004-04-01,480273157,PUIH0585674942,Elena Haselaar,3503JY,9,False,False,False,,0.0,9.0
2280,2001-04-12,924816508,OVII3468068568,Puck Gervais-Aarts,6810 GA,987,False,False,False,,0.0,9.0
2281,1965-07-27,943781565,IYPL0920201562,Joey Wolters-Kallen,7841WL,0,False,False,False,,0.0,9.0
2282,1971-03-05,198075467,FKFN1856551195,Muhammed Kleijse,3041IW,614,False,False,False,,0.0,9.0
2283,1993-09-05,308596249,SPTG9186970409,Dewi Tielemans-Vegt,5458NH,6,False,False,False,,0.0,9.0
2284,1991-09-23,820347693,EEGH0931608355,Eva den Teuling-Broeders,4232 BA,7,False,False,False,,0.0,9.0
2285,1969-03-26,053849723,IDJC0512083141,Zeynep Huijbrechts,7127 SI,774,False,False,False,,0.0,9.0
2286,1963-02-16,910768353,ADCB0984818413,Suze van Rijthoven,4417 XI,19,False,False,False,,0.0,9.0
2287,1989-11-12,789524065,NZPX2043289303,Marit Gervais,9342ID,43,False,False,False,,0.0,9.0
2288,1966-09-25,238715607,TUUH5813370294,Tirza Scheffers,2161 XD,9,False,False,False,,0.0,9.0
2289,1996-05-18,768934205,MMEG2510501875,Victor Hoppenbrouwer,9799 PB,141,False,False,False,,0.0,9.0
2290,1984-04-08,463812074,MRQJ0031405973,Willem Lelijveld,9757ZK,262,False,False,False,,0.0,9.0
2291,2002-09-27,385496217,IDEM6157180143,Stefan van Gastel-van den Nuwenhijsen,2580NT,9,False,False,False,,0.0,9.0
2292,1985-02-02,785693403,GBAM1559990397,Sam Moenen-van Mare,4251 PC,55,False,False,False,,0.0,9.0
2293,2007-10-26,780516424,SYVR6562206479,Jelte Kleibrink-Heribert van Laon,5121 TV,588,False,False,False,,0.0,9.0
2294,1985-08-04,652918347,BUJG3984669787,Damian Westerburg,7693ZR,082,False,False,False,,0.0,9.0
